file,name,int_snr,int_snr_cc,int_snr_boxcar,boxcar_halfwidth_sigma,ew_used_A,cont_e_per_pix,cont_over_line,snr_penalty,exptime_s,nexpo,flux_in_W_m2,lambda_req_nm,fwhm_req_nm,line_centre_nm,fwhm_out_nm,dispersion_nm_pix,n_orders,orders,npix,flux_fraction,target_e,sky_e,const_var,limiting_noise,frac_var_line,frac_var_sky,frac_var_cont,frac_var_const,saturated,nonlinear,name_source,ew_is_limit,folder,folder_exptime_s,t_snr5_hr,t_snr5_cc_hr
2MASS_0746_20.out.json,2MASS 0746+20,26.18842818396941,24.11930570764185,24.995478257731552,1.5499999999999998,2.36,60.06796466470648,0.6802892703957777,1.0857869833156926,500.0,1,4.297342811536802e-19,656.28,0.105545,656.2804482382444,0.10663407798446035,0.0053928239005927026,1,93,67,0.9999346372872938,2628.513991511041,8025.096682715197,8305.32,read noise + dark,0.11436533975563275,0.34916797538632,0.1751063319564362,0.361360352901611,False,False,filename,False,t500s,500.0,0.017760657047228543,0.018260548193912016
2MASS_1029_16.out.json,2MASS 1029+16,1.2269880341172406,1.2198756330234541,1.1565142221273708,1.4499999999999997,1.96,2.7565602142312104,0.7762950979074029,1.0058304313171322,500.0,1,1.5819763986011592e-20,656.28,0.100063,656.2804183413698,0.10105860732588401,0.0053928239005927026,1,93,64,0.999942002243043,100.18025371926367,7158.9685713016115,7933.4400000000005,read noise + dark,0.0065183289185006205,0.46580548693478946,0.01147893513489489,0.5161972490118151,False,False,filename,False,t500s,500.0,1.3439166937625238,1.3667181532792976
2MASS_1048_01.out.json,2MASS 1048+01,5.780200798805033,5.554107551450752,5.483864464652264,1.4,1.08,19.732308708901478,0.978790882468458,1.0407073945291578,500.0,1,5.665001119195337e-20,656.28,0.069483,656.2801881899037,0.07021082313137186,0.0053928239005927026,1,93,44,0.9999270411957352,395.14248900229967,4089.088067901006,5454.240000000001,read noise + dark,0.03656461050983794,0.3783848022032272,0.08034110456153282,0.504709482725402,False,False,filename,False,t500s,500.0,0.11513059430337218,0.12073960530482918
2MASS_1145_23.out.json,2MASS 1145+23,1.3509350002104314,1.3477170848391626,1.277413503051771,1.3499999999999996,3.69,1.4560557006395014,0.2599992812081477,1.0023876786956758,500.0,1,1.671860357204467e-20,656.28,0.062884,656.2801511602888,0.06372192797941452,0.0053928239005927026,1,93,40,0.9999286606137476,99.62243045366962,5998.065422972955,6060.266666666666,read noise + dark,0.008154946462286646,0.4909928635437683,0.004767623608759295,0.4960845663851857,False,False,filename,False,t500s,500.0,1.1788422061758081,1.1865029494605004
2MASS_1155_37.out.json,2MASS 1155-37,3.886953315336942,3.762005639809925,3.678916145855272,1.4499999999999997,1.0,15.000041056274933,1.239585892982568,1.0332130484348052,500.0,1,3.830010812264476e-20,656.28,0.081606,656.280264546119,0.08233168789735441,0.0053928239005927026,1,93,52,0.9999379849702873,278.13092184661633,4518.503311832279,6445.92,read noise + dark,0.02313409172885283,0.37583548567354286,0.06487822647795072,0.5361521961196534,False,False,filename,False,t500s,500.0,0.1936384273687783,0.20423816573731624
2MASS_1159_00.out.json,2MASS 1159+00,5.042888471904966,4.937419497661916,4.766948599152153,1.4499999999999997,3.31,9.711508690977398,0.06245499431758395,1.0213611531880153,500.0,1,8.534930716135478e-20,656.28,0.222401,658.4483451587379,0.013730474972848225,0.005449652636116298,3,92;93;94,150,0.9999408770511906,602.2423947463502,13913.964928151781,18594.0,read noise + dark,0.017422499815947644,0.40252239549148,0.04214219055079726,0.5379129141417751,False,False,filename,False,t500s,500.0,0.13738233371289732,0.14123630349412145
2MASS_1221_02.out.json,2MASS 1221+02,23.4428702903667,22.63572481138384,22.387284408145614,1.5499999999999998,5.01,22.280454869362813,0.27096347279636646,1.0356580355039893,500.0,1,2.9867577550334906e-19,656.28,0.089352,656.2803303245686,0.09016518322992799,0.0053928239005927026,1,93,57,0.9999388835918389,2069.755267909961,5408.145055835292,7065.72,read noise + dark,0.13088445703142196,0.3419931525986405,0.08030969706542196,0.44681269330451556,False,False,filename,False,t500s,500.0,0.02076447320555129,0.021016069169003015
2MASS_1305_25.out.json,2MASS 1305-25,2.542830336791571,2.48891665470851,2.401785825449988,1.4499999999999997,1.75,9.285777243573724,0.1253971111300167,1.0216615056117155,500.0,1,4.103930524610162e-20,656.28,0.237415,658.4488178435549,0.014575248703342803,0.005449652636116298,3,92;93;94,161,0.9999414205598257,304.44803358481727,13750.003091856259,19957.56,read noise + dark,0.008574305102680821,0.38724744017614066,0.04210463404402247,0.562073620677156,False,False,filename,False,t500s,500.0,0.349651315263729,0.367263531853269
2MASS_1412_16.out.json,2MASS 1412+16,3.2827876006802303,3.2255872743475953,3.110716207995932,1.4,1.45,8.745664283778975,0.7785528787028924,1.0177333060517497,500.0,1,3.7256323846660314e-20,656.28,0.07419,656.2802780778125,0.0749801855817743,0.0053928239005927026,1,93,47,0.9999275318821393,235.13273308316727,5189.008531404486,5826.120000000001,read noise + dark,0.020163496534927963,0.44497656353817194,0.03524872505396613,0.49961121487293403,False,False,filename,False,t500s,500.0,0.24967819973978667,0.2582073127200015
2MASS_1439_19.out.json,2MASS 1439+19,17.854418845990374,17.32552608953538,17.065819949745933,1.4999999999999996,3.48,20.15970420691698,0.2504527709666698,1.0305267934561853,500.0,1,2.124222477388699e-19,656.28,0.057008,656.2800418397898,0.05788892421386894,0.0053928239005927026,1,93,37,0.9999465670944796,1300.8402148213418,4229.15394991964,4586.52,read noise + dark,0.11975598707834267,0.38933798325757996,0.06866875286679108,0.42223727679728634,False,False,filename,False,t500s,500.0,0.027580397273280797,0.027962751923839645
2MASS_1506_13.out.json,2MASS 1506+13,0.9508138781256771,0.9401647753108363,0.8996231844520285,1.4,0.69,5.251890755208431,1.6889416131774697,1.011326847266023,500.0,1,1.0356189770449863e-20,656.28,0.076619,656.2802879206237,0.07740234544981762,0.0053928239005927026,1,93,49,0.999939223870048,67.19270732862225,5185.247215896827,6074.04,read noise + dark,0.005800564271529953,0.4476283355049331,0.022215693087924156,0.5243554071356129,False,False,filename,False,t500s,500.0,2.171356251581959,2.245776162541896
2MASS_1555_09.out.json,2MASS 1555-09,18.750035664890706,17.90491255562436,17.940276610199586,1.4999999999999996,2.45,28.760734411586682,0.3552104636285141,1.0472006275730663,500.0,1,1.808006552110004e-19,656.28,0.057008,656.2800292541377,0.05780191524241894,0.0053928239005927026,1,93,36,0.9999190665236365,1306.5158018678826,3098.544181343075,4462.56,read noise + dark,0.13193122837542456,0.3128892428516179,0.10455273829915172,0.4506267904738058,False,False,filename,False,t500s,500.0,0.026914897158785193,0.027448622971620897
